"id","name"
2316,"Rita Schneider-Sliwa"
2317,"Norbert Schnyder"
2318,"Christian Schöb"
2319,"Bernd Scholl"
2320,"Maria Schönbächler"
2321,"Arnold Schori"
2322,"Carsten Schubert"
2323,"Renate Schubert"
2324,"Franz Schubiger"
2325,"Harald Schuler"
2326,"Rainer Schulin"
2327,"Thomas Schulthess"
2328,"Peter J. Schulz"
2329,"Nele Schuwirth"
2330,"Tanja Schwander"
2331,"Francis Schwarze"
2332,"Peter Schwehr"
2334,"Cornelia Schwierz"
2335,"Margit Schwikowski"
2336,"Kiewnick Sebastian"
2337,"Ole Seehausen"
2338,"Helmut Segner"
2339,"Jan Seibert"
2340,"Christoph Seiberth"
2342,"Ralf Seifert"
2343,"Sonia Seneviratne"
2344,"Beatrice Senn"
2345,"Otto Seppälä"
2346,"Rasmann Sergio"
2347,"Vincent Serneels"
2348,"Mikhail Shaposhnikov"
2349,"Herbert Shea"
2350,"Kentaro K. Shimizu"
2351,"Walter Siegl"
2352,"Michael  Siegrist"
2353,"Rofl Siegwolf"
2354,"Kevin Siluva"
2355,"Jean-Jacques Simond"
2356,"Jean Simos"
2357,"Béatrice Simos-Rapin"
2359,"Heinz Singer"
2360,"Johan Six"
2361,"Anja Skrivervik"
2362,"Vera Slaveykova"
2363,"Berend Smit"
2364,"Ian Smith"
2365,"Ola Söderström"
2366,"Nils Soguel"
2367,"Patrik Soltic"
2368,"Piet Spaak"
2369,"Jürg Speerli"
2370,"Bernhard Speiser"
2371,"Silvia Spezzaferri"
2372,"Sandra Spielvogel"
2374,"Simon Sprecher"
2375,"Jean-Laurent Spring"
2376,"Peter Spring"
2377,"Sarah M. Springman"
2378,"Ben Spycher"
2379,"Timo Stadtlander"
2380,"Walter R. Stahel"
2381,"Fridolin Stähli"
2382,"Roland Stähli"
2383,"Christian Stamm"
2384,"Andreas Stampfli"
2385,"Jean-François Staszak"
2386,"Michael Stauffacher"
2387,"Fred Stauffer"
2388,"Vonlanthen Stefan"
2389,"Martin Steinbacher"
2390,"Philippe Steiner"
2391,"Aldo Steinfeld"
2392,"Thomas Steinger"
2393,"Mathis Stock"
2394,"Rudolf Stockar"
2395,"Roman Stocker"
2396,"Thomas Stocker"
2397,"Silvia Stofer"
2398,"Markus Stoffel"
2399,"Walter Stoffel"
2400,"Jürgen Stohner"
2401,"Bozidar Stojadinovic"
2402,"Heather Stoll"
2403,"Jean-Marc Stoll"
2404,"Serge Stoll"
2405,"Hanna Stolz"
2406,"Martin Stolz"
2407,"Matthias Stolze"
2408,"Linda Strande"
2409,"Bernhard Streit"
2410,"Thomas Stucki"
2411,"Bruno Studer"
2412,"Simone Stürwald"
2413,"Guillaume Suarez"
2414,"Thomas Südmeyer"
2415,"Daniel Süss"
2417,"Christian Suter"
2418,"Marc Suter"
2419,"Sönke Szidat"
2420,"Péter Szövényi"
2421,"Michael Taborsky"
2422,"Paul Tackley"
2423,"Zerihun Tadele"
2424,"Lucie Tajcmanová"
2425,"Lucius Tamm"
2426,"Doris Tausendpfund"
2427,"Cahlikova Tereza"
2428,"Tiziano Teruzzi"
2429,"Philippe Thalmann"
2430,"Oliver Thees"
2431,"Jean-Paul Theurillat"
2433,"Mathias Thoenig"
2434,"Heiko Thömen"
2435,"Cécile Thonar"
2436,"Esther Thürig"
2437,"Basil Thüring"
2438,"Daniela Thurnherr"
2439,"Frank Tillenkamp"
2440,"Willy Tinner"
2441,"Ayodhya Tiwari"
2442,"Mauro Tonolla"
2443,"Thomas Touzé"
2444,"Simon William Townsend"
2446,"Bernhard Truffer"
2448,"Pierre Tschannen"
2449,"Barbara Tschirren"
2450,"Christopher L. Tucci"
2451,"Ted C. J. Turlings"
2452,"Panagiotis Tzieropoulos"
2453,"Kai Udert"
2454,"Stéphane Udry"
2455,"Urs Uehlinger"
2456,"Susanne E. Ulbrich"
2457,"Johannes Ullrich"
2458,"Peter Ulmer"
2459,"Christina Umstätter"
2460,"Jürg Utzinger"
2462,"Benoît Valley"
2463,"Claudio Valsangiacomo"
2464,"Josh van Buskirk"
2465,"Marcel Van der Heijden"
2467,"Jan Van Herle"
2468,"Alec Van Herwijnen"
2469,"Luc Van Loon"
2470,"Ilja van Meerveld"
2471,"Derek Vance"
2472,"Alberto Vancheri"
2473,"Jan Roelof Vandermeer"
2474,"Fréderic Varone"
2475,"Konstantina Vasilatou"
2476,"Davit Vasilyan"
2477,"Adrian Vatter"
2478,"Heinz Veit"
2479,"Gregory Velicer"
2480,"Torsten Vennemann"
2481,"René Véron"
2482,"Eric Verrecchia"
2484,"Andrea Vezzini"
2485,"Kris Villez"
2486,"Marco Viviani"
2487,"Andreas Voegelin"
2488,"Frédéric Vogel"
2489,"Susanne Vogelgsang"
2490,"Günther Vogt"
2491,"Olivier Voinnet"
2492,"Thomas Volkmer"
2493,"Colette vom Berg"
2494,"Ueli Von Ah"
2495,"Georg von Arx"
2496,"Urs von Gunten"
2497,"Pierre Vonlanthen"
2498,"Maarten Voordouw"
2499,"Christoph Vorburger"
2500,"Julia Vorholt"
2501,"Andreas Wagner"
2502,"Christian Wagner"
2503,"Bernhard Waldmann"
2504,"Achim Walter"
2505,"Stefanie Walter"
2506,"Jing Wang"
2507,"Doris Wastl-Walter"
2508,"Nicolas Weber"
2509,"Robert Weber"
2510,"Sylvain Weber"
2511,"Claus Wedekind"
2512,"Bernhard Wehrli"
2513,"Robert Weibel"
2514,"Yves Weinand"
2515,"Rolf Weingartner"
2516,"Robert Weismantel"
2517,"Laure Weisskopf"
2518,"Peter Weisskopf"
2519,"Beat Wellig"
2520,"Andreas Wenger"
2521,"Beat Wermelinger"
2522,"Inge Werner"
2523,"Siegrist Werner"
2525,"Alex Widmer"
2526,"Alexandre Widmer"
2527,"Franco Widmer"
2528,"Christian Wieckert"
2529,"Erich Wieland"
2530,"Stefan Wiemer"
2531,"Guido L. B. Wiesenberg"
2532,"Walter Wildi"
2533,"Sean Willet"
2534,"Yvonne Willi"
2535,"Lenny Winkel"
2536,"Ralph Winkler"
2537,"Wilfried Winkler"
2538,"Thomas Wintgens"
2539,"Judith Wirth"
2540,"Christian Wirz"
2541,"Stephen Wittkopf"
2542,"Thomas Wohlgemuth"
2543,"Martin Wolf"
2544,"Jean-Luc Wolfender"
2545,"David Paul Wolfer"
2546,"Alfred Wueest"
2547,"Stefan Wunderle"
2548,"Jean-Marc Wunderli"
2549,"Samuel Wüst"
2550,"Rolf Wüstenhagen"
2551,"Nicolas Wyler"
2552,"Hong Yang"
2553,"Chahan Yeretzian"
2554,"Stefano Zanini"
2555,"Reto Zanoni"
2556,"Massimiliano Zappa"
2557,"Karin Zbinden"
2558,"Samuel C. Zeeman"
2560,"Christoph Zellweger"
2561,"Armin Zemp"
2562,"Elisabeth Zemp-Stutz"
2563,"Rico Zenklusen"
2564,"Jian Zhao"
2565,"Martin Ziesak"
2566,"Tanja Zimmermann"
2567,"Christian Zipper"
2568,"Jean-Baptiste Zufferey"
2569,"Silvia Zumbach"
2570,"Anze Zupanic"
2571,"Christian Zurbrügg"
2572,"Marie-Gabrielle Zurich Fontanellaz"
2573,"Andreas Züttel"
2574,"Klaus Zweibrücken"
2575,"Daia Zwicky"
